video_id,title,ocr_text,published_at,agent_keywords,agent_interviewer
pq6nFltabu0,테라스 품은 펜트하우스 인테리어 Before & After,Before After '테라스 품은 청라 신도시 펜트하우스 인테리어,2021-06-25,"테라스, 펜트하우스, 인테리어, 리모델링, 청라 신도시",KB자체
2Hu9vCsre98,"헷갈리는 실거주 요건, 2년 실거주 의무 완벽 정리!!",리브부동산 TV ® 3분부동산상식 헷갈리지 마세요! 거주의무 & 2년 살려주 무엇이 다른걸까?,2021-06-14,"실거주 요건, 2년 의무, 헷갈림 해소, 거주 기간, 부동산 매수",KB자체
rl5XRBWR_2w,"도심 공공주택 복합개발 1호 예고, 증산 4구역을 가다!",리뉴스 현장탐방 증산 4구역 공공복합개발 1호 예고?!,2021-06-04,"공공주택, 복합개발, 증산 4구역, 도심 개발, 예고",KB자체
j8shKPuNQa8,오피스텔 투자할 때 꼼수 부리다 세금 폭탄 맞는다.....💣,이렇게 하면 망한다고?! 세금 폭탄 맞는 오피스텔 투자?! with 황범석 세무사 리브부동산TV,2021-05-28,"오피스텔, 세금 폭탄, 투자 전략, 꼼수, 세무사",KB자체
JMpCARqTjBc,모르면 세금 폭탄!! 재건축・재개발 이날이 중요하다!!,모르면 세금 폭탄!! 재건축·재개발 이날이 중요하다 with 황범석 세무사 리브부동산TV,2021-05-21,"재건축, 재개발, 세금 폭탄, 중요 날짜, 투자 전략",KB자체
xO4H7rYYFPs,"부동산 세금 폭탄 탈출 비법 대공개 (종부세, 증여세, 재산세)",내년에도 오르고... 내 후년에도 오르는...ㅠㅠ 세금 폭탄 탈출 비법 공개 재산세·종부세·증여세 총정리 with 황범석 세무사,2021-05-14,"세금 폭탄, 종부세, 증여세, 재산세, 세금 탈출",KB자체
v_4h7XDqdok,"상가임대차보호법이란? 상임법 계약갱신, 권리금, 요건 등 완벽정리!",리브부동산 TV ® 3분부동산상식 잘못 알면 큰일남!! 상가임대차보호 걱정없이 10년보장!,2021-05-11,"상가임대차보호법, 계약갱신, 권리금, 요건, 10년보장",KB자체
wC9ddK5UGlw,"소화에 독! 최악의 식습관, 밥 먹기 30분 전 '이것' 먹으면 몸에 독소가 싹 빠집니다 (류은경 소장 1부)","지식업 클라스 ""보약보다 더 좋습니다"" 류은경 소장 완전해독연구소 밥먹기 30분 전 ""이것"" KB부동산 몸속 독소가 싹 빠집니다",2024-09-09,"독소 제거, 최악의 식습관, 소화 건강, 식사 전 음식, 류은경 소장",류은경 소장
HKXgZ-LdRxo,동탄역 디에트르 퍼스티지 로또 청약 전략은?!,GTX-A 시세차익 얼마? 선당.후.곰... 동탄2신도시 로또 청약 청약,2021-05-07,"동탄역, 디에트르 퍼스티지, 로또 청약, GTX-A, 시세차익",KB자체
D3oNEK93LdA,KB시세 확인은 어떻게? 리브부동산 앱에서 원하는 단지의 시세보는 법!,Kb KB국민은행 알고 나면 정말 쉬운 KB시세 보는 방법!,2021-05-04,"KB시세, 리브부동산, 시세 확인, 국민은행, 앱 사용법",KB자체
pxq7kHdbdRE,"""암세포도 빨리 자라요"" 지금부터라도 '이것' 당장 끊으세요 (류은경 소장 2부)",지식클라스 류은경 소장) KB부동산 완전해독연구소 몸이 미친듯이 늙습니다 '이것' 당장 끊으세요,2024-09-11,"암세포, 건강, 끊어야 할 것, 류은경, 지식클라스",류은경 소장
IZ0sIZmiIfI,2년 뒤 더 힘들어지는 대출 한도...?,-가계부채 관리방안 발표 2년 뒤 대출한도 어떻게 바뀔까?,2021-04-30,"대출 한도, 가계부채, 관리 방안, 금리 변동, 경제 전망",KB자체
Ard-RTVg4bw,신규 공공택지 2곳 발표! 수도권 공급은 언제쯤...?,2.4공급대책 후속 조치 신규 공공택지 발표 수도권은 언제쯤...?,2021-04-30,"신규 공공택지, 수도권 공급, 공급 대책, 발표, 후속 조치",KB자체
gq5OgdRuDcA,모르면 낭패!! 또 바뀌는 청약제도는?!,모르면 청약 낭패!!! 또 바뀌는 청약제도는?,2021-04-27,"청약제도, 변경사항, 정보, 투자 전략, 주택시장",KB자체
_-zpwrPC0WY,[이벤트] 이렇게 쉬운 부동산은 없었다. 리브부동산 가입하면 커피쿠폰 5천개 추첨 지급한다고?!,KB국민은행 정말 쉬운 리브부동산 가입 이벤트 2021년 4월 22일(목) ~ 5월 21일(금) 스타벅스 아이스 시그니처 초콜릿 Tall 사이즈를 5000명에게!,2021-04-23,"이벤트, 리브부동산, 가입, 커피쿠폰, KB국민은행",KB자체
OHn9MCE03Bs,‘이렇게’ 먹으면 노화도 막고 몸도 가벼워집니다 (류은경 소장 3부),"지식클라스 ""저는 매일 이렇게 먹습니다"" KB부동산 류은경소장 완전해독연구소 위장질환과 노화 예방하는 초간단 식사법 대공개",2024-09-17,"노화 예방, 건강식, 몸 가벼워짐, 위장 질환, 간단한 식사법",류은경 소장
1TqMIYHhNCY,골고루 잘 먹으면 골고루 병 잘 걸립니다 #류은경소장,골고루 잘 먹으면 골고루병 걸립니다 KB부동산TV,2024-09-19,"건강, 영양, 위험, 예방, 라이프스타일",류은경 소장
SYivT_tB4sc,7월부터 3기신도시 사전청약! 신청방법은?!,파주시 주시 주 남양주 남양주왕 남양주시 구리 남양주장숙 고등록 구리시 7월부터 3기신도시 사전철야 00 신청방법은? 시 부 동작구수사 부천대 시흥시 상 시 외장 의왕시 ● 수원시 수원수 00 2 성남시 +42,2021-04-23,"3기신도시, 사전청약, 신청방법, 파주, 남양주",KB자체
l-RRT2gfLgw,지방간 싹 사라집니다 아침 공복 꼭 '이렇게' 드세요 (류은경 소장 4부),"지식업 클라스 880 ""딱 일주일만 해보세요"" 류은경 소장 완전해독연구소 KB부동산 염증 줄고 뱃살 쏙 빠집니다 아침 공복 최고의 음식",2024-09-23,"지방간, 아침 공복, 건강 음식, 류은경, 염증 감소",류은경 소장
ixzThBCacLM,전세계약시 주의사항 총정리! 전세사기 안당하려면 꼭 시청하세요!,리브부동산 TV ® 3분부동산 상식 '난리났네~ 난리났어~!! 이것 모르면 난리난다,2021-04-13,"전세계약, 주의사항, 전세사기, 임대차, 리브부동산",KB자체
7Suleoa8i4o,교통호재 유야호~~ 검단신도시 청약 전략은?!,교통호재 有야호~~ 검단신도시 청약전략 전지적 청약 매니저,2021-04-09,"교통호재, 검단신도시, 청약 전략, 부동산 투자, 시장 분석",KB자체
2aEXmU0k2PI,긴급발표! 공공재개발 2차 후보지는 어디?!,긴급발표 공공재개발 2차 후보지는 어디?,2021-03-31,"공공재개발, 2차 후보지, 긴급발표, 부동산 현황, 지역 개발",KB자체
JlQ65Sk7eMA,포상금 10억?! 부동산 투기 뿌리 뽑힐까?,포상금 10여기 과연 부동산 투기 뿌리 뽑힐까?,2021-03-30,"포상금, 부동산 투기, 규제, 뿌리 뽑기, 정책",KB자체
p_NfRYEIF40,"골고루 먹으면 골고루 병 걸립니다 ""밥 먹기 30분 전에는 꼭 '이것'을 드세요!"" (류은경 소장 풀버전)","KB부동산 지식업 클라스 ""잘못된 건강 상식이에요"" 골고루 먹으면 류은경 소장 완전해독연구소 오히려 독이 된다?!",2024-09-27,"밥, 건강, 영양, 류은경, 잘못된 상식",류은경 소장
UACmWgIup0E,구호동도 반한 리브부동산 꿀팁 대방출!!! (feat. 기획자들),저 뭐꼬? ・기획자들 구호동도 반한 리브부동산 꿀팁이예~?,2021-03-23,"구호동, 리브부동산, 꿀팁, 기획자들, 부동산 전략",KB자체
INtrZUkhX7c,빌라 매입 유의사항 - 빌라 살 때 검토해야할 것은?,리브부동산 TV ® 3분부동산상식 '빌라 사재기 주의보 발령?!! 빌라 매일 진 이것 모르면 난리난다,2021-03-16,"빌라 매입, 유의사항, 검토 요소, 부동산 투자, 시장 동향",KB자체
2NwpsPP8xCQ,[리브부동산 광고 메이킹] 구호동X로건리가 집 찾다가 만났다고오?!,"아, 깜딱이야! 구호동X로건리, 이 조합 실화?! 리브부동산 메이킹 공개!",2021-03-08,"리브부동산, 구호동, 로건리, 광고 메이킹, 집 찾기",KB자체
5l5wVDEDpio,"시세보다 저렴한 매물, 쉽게 찾는 방법! (feat. 시세는 리브부동산)",Ko KB국민은행 부동산 시세 쉽게보는 법 꾸르매물 쓰르팅!,2021-03-02,"저렴한 매물, 시세 조회, 리브부동산, 부동산 찾기, KB국민은행",KB자체
_h-rAtRtDAk,미래 시세를 공짜로 알고 싶다면 (feat. 시세는 리브부동산),Kb KB국민은행 미래 시세알고싶니? 예측시세 어르마! 빌라시세?,2021-03-02,"미래 시세, 시세 예측, 부동산 정보, 리브부동산, 빌라 시세",KB자체
ufkYJZwFjEY,[KB부동산] Making Film_이광수,Making Film 집요한 입지편 KB부동산,2022-03-28,"이광수, KB부동산, Making Film, 집요한 입지편, 부동산 이해",이광수 대표
ybI9Sx-VmrE,"부동산 정보, 제발 쉽게 보자 (feat. 꿀정보는 리브부동산!)",Kb KB국민은행 '부동산 정보를 한눈에 '꾸르단지' 싸그다모아!,2021-03-02,"부동산 정보, 쉽게 이해하기, 꿀정보, KB국민은행, 데이터 통합",KB자체
t9yC_fRmS94,"[리브부동산 광고 풀버전] 부동산 고민, 이제 끝내버리자 (feat. KB시세는 리브부동산)","KB국민은행 Liiv 부동산 부동산 고민, 그만! '리브부동산 완결편!",2021-03-02,"부동산 고민, 리브부동산, KB국민은행, 광고, 완결편",KB자체
nlPl7bkAwsg,"살 잘 찌는 유형' 따로 있다?! 아침 공복, '이것'으로 뱃살 쏙 빼세요 (이진복 원장 1부)","지식의 클라스 뱃살이 무섭게 빠집니다"""" KB부동산 이진복원장 가정의학과전문의 의사가 직접 먹고 증명한 아침 공복 최고의 음식",2024-10-07,"뱃살 감소, 아침 공복, 건강 식단, 이진복 원장, 식습관 개선",이진복 원장
6LbYfZ4jqps,10만가구 쏟아지는 신규 공공택지는 어디?!,2.4 공급대책 후속 조치 10만 가구 쏟아지는 신규 공공택지는?!,2021-02-25,"신규 공공택지, 10만 가구, 공급 대책, 부동산 정책, 주거 환경",KB자체
s8Z3X0TK224,과천 지식정보타운 마지막 로또 청약!,시세반값이라고?! 청약 HIT 과천 지정타 마지막 ㄹㄸ 처야,2021-02-19,"과천, 지식정보타운, 마지막 청약, 시세, 로또 청약",KB자체
Xk5MqfACgpk,"""제가 직접 해봤습니다"" 간헐적 단식 단언컨대 이 방법이 가장 좋습니다 (이진복 원장 2부)","지식업 클라스 10 1112 1 2 6 3 8 4 ""비만연구만30년"" 이진복원장 가정의학과 전문의 KB부동산 가장 쉬운 간헐적 단식 방법 '이렇게' 하면 무조건 빠집니다.",2024-10-09,"간헐적 단식, 이진복 원장, 건강 관리, 비만 연구, 다이어트 방법",이진복 원장
Y4L8ClIjOvg,청약 점수 올리기! 단숨에 청약 가점을 높이는 방법이 있다고?,리브부동산 TV ® 3분부동산상식 헉! 이런 방법이!! 청약 가질 단숨에 올리는 방법은?!,2021-02-17,"청약 점수, 가점 높이기, 방법, 부동산, 청약 전략",KB자체
YwVoYGYdHls,분양 임박한 서울 로또 청약은?!,청약 매니저가 콕 찍어드림~ 분양 임박한 청약 서울 로또 청약은?,2021-02-09,"분양, 서울, 청약, 로또, 임박",KB자체
HN2foqIdHW8,2.4대책 역대 최대 물량 쏟아진다?!,2.4 대책 역대 최대물량 쏟아진다?!,2021-02-05,"2.4 대책, 최대 물량, 부동산 공급, 시장 변화, 정책 영향",KB자체
ZRYj8634Z3o,의외로 잘못 알고 있는 부동산 계약 상식 3가지,리브부동산 TV ® 3분부동산 상식 헉! 큰일 날 뻔! 의외로 잘못 알고 있는 부동산 상식 3가지,2021-01-28,"부동산 계약, 잘못된 상식, 계약 조건, 주의사항, 리브부동산 TV",KB자체
yjZd2069oOw,2021년 상반기 새 아파트 입주 많은 동네는 어디? 눈여겨볼 서울 입주단지 3곳!,LIIV 부동산 신년특집 부동산 랭킹쇼 •눈여겨볼 서울 입주단지 3곳! 새 아파트 2021 상반기 이즈 많은 동네는?,2021-01-15,"새 아파트, 입주 단지, 서울, 2021년 상반기, 부동산 랭킹",KB자체
yv7yBhsWDkc,아파트 면적을 구분하는 요령은? 복잡한 아파트 면적 종류 총정리!,[리브온 TV ® 3분부동산상식 '서비스 면적 개이득!!!! 나만 알고싶은 아파트 면적의 세계,2021-01-08,"아파트 면적, 서비스 면적, 면적 구분, 아파트 종류, 부동산 상식",KB자체
CRlL0HHwg5A,뱃살을 줄이고 싶다면 '이 방법'만 따라하세요 (이진복 원장 3부),지식업 클라스 KB부동산 이진복원장 매일 땅콩버터 2스푼 가정의학과전문의 중년 뱃살 무섭게 빠집니다.,2024-10-14,"뱃살 감소, 운동 방법, 중년 남성, 건강 관리, 식이요법",이진복 원장
5nPkxDgU9aU,수도권에도 500만원대 아파트가 있다?! (과연 진실은...),Liiv 부동산 연말특집 부동산 랭킹쇼 최저가 아파트 싹쓰리 2500만원대 아파트가 있다고?!,2020-12-31,"수도권 아파트, 500만원대, 부동산 진실, 가격 전망, 최저가 아파트",KB자체
8mliR2CgcTc,한국에서 제일 비싼 아파트! 현실 속 펜트하우스는 어디?,연말특집 부동산 랭킹쇼 Liiv 부동산 최고가 아파트 싹쓰리 현실판 페트하우스는 어디?,2020-12-24,"비싼 아파트, 펜트하우스, 부동산 랭킹, 현실 투자, 고급 주거",KB자체
JjKkWDUKxmY,7호선 타고 강남까지 한방인데도 서울 전셋값 수준?!,7호선 뚫리는데 서울 전셋값 수준? 청약 매니저 이천 부평 재개발지역 청약 전략,2020-12-17,"7호선, 강남, 전셋값, 청약 전략, 재개발 지역",KB자체
V86N-NO7qR4,노부모 동거 봉양 & 혼인주택 양도소득세 비과세 받는 방법!!,★ 일시적 1세대 2주택 주목★ 노부모 동거 봉양 & 혼인주택 비과세 받는 방법! 비과세 완전정복 8편 with 이승현 회계사,2021-12-16,"노부모 동거, 혼인주택, 양도소득세 비과세, 주택 보유 전략, 세금 절세 방법",이승현 회계사
zW4JaLqfRTA,칼로리 줄이기는 독이다? 중년 다이어트의 숨겨진 비밀 (이진복 원장 4부),지식클라스 KB부동산 이진복 현장 가정의학과전문의 '이것' 무시하면 성인병 걸립니다 지금 당장 해야 할 3가지,2024-10-16,"칼로리 줄이기, 중년 다이어트, 건강 관리, 성인병 예방, 숨겨진 비밀",이진복 원장
iDsqoCKlOfY,부린이가 꼭 알아야 할 재개발 임장 필수 체크리스트 대공개!,부린이를 위한 재개발 의장 필수 체크리스트 가장 많이 실수하는 건...,2020-12-15,"재개발, 부린이, 체크리스트, 임장, 실수",KB자체
4nKPaYcwPn4,대한민국의 모든 부동산 가격과 정보를 모은 신세계 탄생!,Liiv 부동산 부동산 신세계가 열렸다 아파트 Al예측시세가 궁금해? 궁금하면 Click,2020-12-10,"부동산 가격, 신세계 탄생, 아파트 시세, 정보 통합, 예측 시스템",KB자체
9K6RH75fReI,부린이를 위한 부동산 세금 총정리! 모든 부동산 세금 종류 타파합시다!,리브부동산 TV ® 3분부동산상식 '부동산 세금' 다 알려줌! 부린이도 알기 쉬운 부동산 세금 타파,2020-12-08,"부동산 세금, 부린이, 세금 종류, 세금 총정리, 부동산 상식",KB자체
UmWB25dIPj8,[긴급편성] 가성비 갑 뉴타운 TOP3 후속편! 더 싼 곳이 있다고?!,더 저렴한 지역은... 울트라! 가성비 갑 뉴타운 또 있다고?,2020-12-03,"가성비, 뉴타운, 저렴한 지역, 후속편, 부동산 투자",KB자체
UJk6AtQn8uA,"""현재 집값 상승은 이상 현상입니다"" 한국 부동산 붕괴 조짐?! (서동기 박사 1부)",부동산클라스 서동기 대한민국 1호 부동산학 박사 KB부동산 집값상승은 이상현상! 한국 부동산 붕괴 조짐?!,2024-10-21,"집값 상승, 이상 현상, 한국 부동산, 붕괴 조짐, 서동기 박사",서동기 박사
vXBBb1c1LCU,"중년을 위한 최고의 슈퍼푸드 4가지 ""이렇게 먹으면 뱃살도 쏙 빠집니다"" (이진복 원장 풀버전)","지식 클라스 ""건강을 위해 '이것'이라도 ""제발 챙겨드세요"" KB부동산 이진복 원장 가정의학과 전문의 의사가 뽑은 슈퍼푸드 최고의 음식 4가지",2024-10-21,"슈퍼푸드, 중년, 건강, 뱃살 감소, 이진복 원장",이진복 원장
Qve61sTq0TM,"아파트 공화국의 참담한 미래, 집값 정말 큰일 터진다?! (서동기 박사 2부)",부동산클라스 서동기 대한민국 1호 부동산학 박사 KB부동산 아파트공화국의 참담한 미래 무너질 수밖에 없는 구조?!,2024-10-23,"아파트 공화국, 부동산 시장, 가격 하락, 구조적 문제, 서동기 박사",서동기 박사
